text,text_length,sentiment_polarity,emotion_intensity,positive_ratio,negative_ratio,valence,energy,danceability,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,emotion_label
"解开我最神秘的等待
星星坠落风在吹动
终于再将你拥入怀中
两颗心颤抖
相信我不变的真心
千年等待有我承诺
无论经过多少的寒冬
我决不放手
이제 나의 손을 잡고 눈을 감아요
우리 사랑했던 날들 생각해봐요
우리 너무 사랑해서
아팠었네요
서로 사랑한단 말도 못했었네요
每一夜被心痛穿越
思念永没有终点
早习惯了孤独相随
我微笑面对
相信我你选择等待
再多苦痛也不闪躲
只有你的温柔能解救
无边的冷漠
이제나의 손을 잡고 눈을 감아요
우리 사랑했던 날들 생각해봐요
우리 너무 사랑해서
아팠었네요
서로 사랑한단말도 못했었네요
让爱成为你我心中
那永远盛开的花
穿越时空绝不低头永不放弃的梦
우리 너무 사랑해서
아팠었네요
서로 사랑한단 말도 못했었네요
让爱成为你我心中
那永远盛开的花
우리 소중했던 약속 잊지는 말아요
唯有真爱追随你我
穿越无尽时空
서로 사랑한단 말도 못했었네요
爱是心中唯一不变美丽的神话",421,0.0,0.0289855072463768,0.0144927536231884,0.0144927536231884,0.516,0.289,0.839,106.983,-10.973,0.413,3.09e-05,0.0835,0.121,calm
"开始到现在不是我还不明白
有些事发生的太过平淡
浪费的时间教会的只是别计算
简单来说只是我懒得换算别人的故事
总显得那么的壮观
其实一样在承担
角落里上演着不对外公开的表演说的不孤独是不想暴露
哪怕是错误又怎么肯认输
不是我嫉妒可难免有企图
哪怕不清不楚人只要幸福不管多辛苦
现在的领悟有谁真的在乎
是太过纨绔还是我真的不服从来不解释现在我有多难看
表像的事不太能精准判断
见怪不怪了可到底是谁在渲染
多少破绽就印证了多少理睬别人的故事
总显得那么的壮观
其实一样在承担
角落里上演着不对外公开的表演说的不孤独是不想暴露
哪怕是错误又怎么肯认输
不是我嫉妒可难免有企图
哪怕不清不楚人只要幸福不管多辛苦
现在的领悟有谁真的在乎
是太过纨绔还是我真的不服我左右不了的时间
就算有限依然期待耀眼
如果我拥有了改变
足够惊豔可如何变现说的不孤独是不想暴露
哪怕是错误又怎么肯认输
不是我嫉妒可难免有企图
不认输说的不孤独是不想暴露
哪怕是错误又怎么肯认输
不是我嫉妒可难免有企图
哪怕不清不楚人只要幸福不管多辛苦
现在的领悟有谁真的在乎
是太过纨绔还是我真的
不服",479,0.0182926829268292,0.0182926829268292,0.0182926829268292,0.0,0.587,0.433,0.847,80.036,-5.846,0.116,0.0,0.771,0.384,calm
"谁写的歌你最想循环
去专卖店购置的名牌
在恤光盘上的签名
谁在雨天带给你天晴
1
是我的始终都是我的
让内心平静像杯
是我做的都是我做的
谁是我生命里的过客
最没用的话就是站住
希望我留下陪你散步
但我有更多事还要做
更强的能量给我灌注
孩子从小到大最讨厌听到的话就是看别人家的孩子
现在我成为一部分人的眼中钉肉中刺这只是个开始
白洞白色的明天还在等着我们再发一张再办次巡演
让女朋友不再单身再次爱上了所以这首歌更帅的明显
既然你诚心诚意的发问了
我们就大发慈悲的告诉你
为了防止世界被破坏
为了守护世界和平
贯彻爱与真实邪恶
可爱又迷人反派角色
接个
谁写的歌你最想循环
去专卖店购置的名牌
在恤光盘上的签名
谁在雨天带给你天晴
2
团结友爱
怪物被我放进口袋
男人需要多吃韭菜 明星总是会被偷拍
麻烦快点走开   不是犹太
楼底下停了辆新保时捷 不想回答的问题好直接
游手好闲做着白日梦 未来也注定会是老子的
希腊的妖怪 不知不觉中被石化
死在了美女的怀中也值得上天堂要跑去陪2
生老病死开始回忆童年 无法倒转时间回到从前
灿烂阳光下的老家农田 走到河边看到奶奶没变老的容颜
仿佛好像昨天 谎言不能戳穿 跑得快怕落单
单车放在脚边 生活态度乐观 快点坐上末班车
谁写的歌你最想循环
去专卖店购置的名牌
在恤光盘上的签名
谁在雨天带给你天晴",571,0.0121212121212121,0.0181818181818181,0.0121212121212121,0.0,0.576,0.549,0.479,180.985,-10.551,0.57,0.0239,0.373,0.127,calm
"妳曾说不想有天让我知道妳对他有那么好
妳说会懂我的失落不是靠宽容就能够解脱我以为我出现的时候刚好妳和他正说要分开
我以为妳己对他不再期待不纵容他再给妳伤害我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生我以为终究妳会慢慢明白他的心已不在妳身上
我的关心妳依然无动于衷我的以为只是我以为我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生他让妳红了眼眶
妳却还笑着原谅
原来妳早就想好妳要留在谁的身旁
我以为我够坚强
却一天天的失望
少给我一点希望
希望就不是奢望我以为我的温柔能给妳整个宇宙我以为我能全力填满妳感情的缺口
专心陪在妳左右弥补他一切的错也许我太过天真以为奇迹会发生他让妳红了眼眶
妳却还笑着原谅
原来妳早就想好妳要留在谁的身旁
我以为我够坚强
却输得那么绝望
少给我一点希望
希望就不是奢望",418,0.016,0.064,0.032,0.016,0.413,0.354,0.77,109.945,-13.393,0.316,0.475,0.167,0.186,calm
"杂志说
狮子座本星期豔遇很多
为什么我还是会眉头一锁有几个朋友说
他最近老了很多
我苦笑
我为什么还在乎这个其实这个人 已与我无关
翻他的脸书 翻得这么晚
不过是我手指头
自作主张的坏习惯其实这个人 已与我无关
当他看到我 婚礼邀请函
他一定也这样说
心中不起一丝波澜一二三 一二三
健身房 灯还没关
突然间 才想起来
是为谁流汗其实这个人 已与我无关
翻他的脸书 翻得这么晚
不过是我手指头
自作主张的坏习惯其实这个人 已与我无关
有天我照片 出现讣闻版
他一定也这样说
心中不起一丝波澜其实这个人 已与我无关
手机里的他 笑得多灿烂
不过是一直很忙
无用的资料忘了删其实这个人 已与我无关
他前面的路 是光明暗淡
我决定袖手旁观
至少不能比他更慢",325,0.0,0.0,0.0,0.0,0.475,0.594,0.703,153.848,-6.146,0.342,0.0,0.0752,0.123,calm
"时光之墟
周杰伦
馀慧迪
：许魏洲
：    ：     ：     ：  ：国际首席爱乐乐团      ：倪涵文   ：      ：     ：       霓虹灯划破城市的黑夜
风暴之中酝酿一场浩劫
一颗心脏在宇宙间跳动 颤抖
日和月交接
你的背影在烟火中摇曳
就像是为倾复我的世界
一秒之间我的心意已决 许愿
更多的时间
亦步亦趋一圈一圈
兜兜转转回到原点
你的爱如利刃针尖
从前逆行了时间
回首步调再重叠
被你了解
被你一再侵略
结局来得太强烈
站在蛮荒的边界
混斗之战又重演
天地消失
我已经缴了械
又来到你面前
带走你没有的睡意
等待天黑天黑
他们不想了 他们都睡了
等天黑一起到最后关头
他们都笑了 他们都睡了
乖乖走不要怕 听我说
’       你的背影在烟火中摇曳
就像是为倾复我的世界
一秒之间我的心意已决 许愿
更多的时间
亦步亦趋一圈一圈
兜兜转转回到原点
你的爱如利刃针尖
从前逆行了时间
回首步调再重叠
被你了解
被你一再侵略
结局来得太强烈
站在蛮荒的边界
混斗之战又重演
天地消失
我已经缴了械
又来到你面前",472,0.0,0.0,0.0,0.0,0.908,0.188,0.687,168.051,-12.43,0.687,0.663,0.0681,0.0931,calm
"不是不善于表达
有些话不说也罢
算了吧
越陷越复杂
明明相互还牵挂
却朝反方向对话
不累吗
不如就直接断了
乱挣扎的尴尬
你忘了我吧
你忘了我吧
就当是从未遇见
好吗
你忘了我吧
你忘了我吧
伤好过不快乐
放了吧
放了吧
成长总会有代价
爱免不了有伤疤
说实话
不在乎是违心话
舍不得也割下
你忘了我吧
你忘了我吧
就当是从未遇见
好吗
你忘了我吧
你忘了我吧
伤好过不快乐
放了吧
你忘了我吧
你忘了我吧
就当是从未遇见
好吗
你忘了我吧
你忘了我吧
不快乐
放了吧
放了吧
放了吧
放了吧",246,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0,0.544,0.497,0.883,82.973,-13.131,0.386,0.00287,0.299,0.107,calm
"有只叫玛丽玛丽玛丽的蚂蚁
爱上马路对面的查理
可惜查理查理查理是只猫
天天在想河里的鱼只是一条马路的距离
可怜玛丽走不过去
眺望着查理
缩在谁怀里吃鱼马路上 每一辆车 各奔东西
每一个人 匆匆走到哪里
有没有目的
要不要目的
就像蚂蚁玛丽有天玛丽玛丽玛丽有点急
看见查理又搬来新邻居
名叫茉莉茉莉茉莉多好听
都让查理忘了吃鱼原来一条马路的距离
有时真的走不过去
可一旦走过去
查理还美不美丽马路上的
日昇又日落
人来又人往
玛丽抬起头
才发现到处都是风景日昇又日落
人来又人往
玛丽偶尔抬起头
才发现用心欣赏
到处都能看到 好风景 玛丽 玛丽 玛丽
玛丽 玛丽 玛丽
原来一条马路的距离
有时候真的走不过去
可一旦走过去
眼中的查理还美不美丽玛丽玛丽玛丽很开心
沿着马路继续走下去
遇上的哈利安迪波比都有趣
也让自己变得很有趣其实一条马路的距离
有时真的不用过去
再美的风景看在眼里
也可以好好放进心里
日昇又日落
人来又人往
玛丽偶尔抬起头看看自己
在别人的眼里自己
自己也许也是风景其实一条马路的距离
有时真的不用过去
再美的风景
总会离开眼睛",474,0.0063291139240506,0.0063291139240506,0.0063291139240506,0.0,0.812,0.22,0.88,94.112,-11.51,0.571,0.0437,0.471,0.125,calm
"包括纷扰 包括星屑
包括断了气 包括坏雨伞
包括月之海 包括碰了雪的指尖例如思念 例如游牧
例如信天翁 例如地下铁
例如你侧脸 例如末日前的荒田来到 这一刻
没什么 到 有什么
都印证我们 是天使的宠儿不知不觉
，
开始发觉
不一样了 全不一样了不是错觉
，
我凭什么配 能呼吸这一切还有丁香 还有伤悲
还有被日出 划破的薄雾
还有摇摇欲坠
如歌声渐退的潮水来到 这一刻
有什么 或 没有什么
都不碍我们 当天使的宠儿不知不觉
，
开始发觉
不一样了 全不一样了不是错觉
，
我凭什么配 能呼吸这一切   你别害怕
风与晨曦 眷顾你
你生来应该 被温柔对待
享受全宇宙的宠爱不知不觉
，
终于发觉
， 不是错觉
，
你我何其幸运 像这一首歌",320,0.0,0.0212765957446808,0.0106382978723404,0.0106382978723404,0.599,0.487,0.725,136.086,-5.959,0.26,1.09e-05,0.0368,0.431,calm
"晚风轻拂澎湖湾
白浪逐沙滩
没有椰林缀斜阳
只是一片海蓝蓝
坐在门前的矮墙上
一遍遍怀想
也是黄昏的沙滩上
有着脚印两对半
那是外婆拄着杖
将我手轻轻挽
踏着薄幕走向馀辉
暖暖的澎湖湾
一个脚印是笑语一串
消磨许多时光
直到夜色吞没我俩
在回家的路上
澎湖湾澎湖湾
外婆的澎湖湾
有我许多的童年幻想
阳光沙滩海浪仙人掌
还有一位老船长晚风轻拂澎湖湾
白浪逐沙滩
没有椰林缀斜阳
只是一片海蓝蓝
坐在门前的矮墙上
一遍遍怀想
也是黄昏的沙滩上
有着脚印两对半
那是外婆拄着杖
将我手轻轻挽
踏着薄幕走向馀辉
暖暖的澎湖湾
一个脚印是笑语一串
消磨许多时光
直到夜色吞没我俩
在回家的路上
澎湖湾澎湖湾
外婆的澎湖湾
有我许多的童年幻想
阳光沙滩海浪仙人掌
还有一位老船长",334,0.0181818181818181,0.0181818181818181,0.0181818181818181,0.0,0.44,0.558,0.875,96.072,-6.164,0.0532,2.14e-05,0.0641,0.116,calm
"中国不会亡、中国不会亡、
你看民族英雄谢团长。
中国不会亡、中国不会亡、
你看那八百壮士孤军奋斗守战场、
四方都是砲火、四方都是豺狼、
宁愿死不退让、宁愿死不投降。
我们的国旗在重围中飘荡飘荡、飘荡飘荡、飘荡。
八百壮士一条心、十万强敌不能挡、
我们的行动伟烈、我们的气节豪壮、
同胞们起来 同胞们起来
快快赶上战场、拿八百壮士做榜样。
中国不会亡、中国不会亡、
中国不会亡、中国不会亡
不会亡 不会亡 不会亡",205,0.0,0.0,0.0,0.0,0.526,0.458,0.838,140.029,-8.755,0.144,0.0,0.229,0.133,calm
"发过要发的梦 但热烈渐觉冰冻
跌过痛过便会懂
谁在作弄 沉默背后也想发狂
很想找一刹来放纵 斗胆一次如反恐也试过太冲动 大件事没计轻重
错过悔过仍要冲
冲出困局 形象似义勇军般英勇
但结果有没有停战的沟通如戴着面具去掩饰倦容
迎着炮火也依然表情轻松
情绪不可激动 还若轻的举重
来化解一切压力似失踪
如放下面具去也许面红
乘着晚风去追寻逍遥星空
除去假的宽容 还真想不通
曾年少的青葱 怀着理想那怕痛",200,0.0153846153846153,0.0153846153846153,0.0153846153846153,0.0,0.548,0.599,0.817,108.873,-9.249,0.132,0.000311,0.0328,0.0873,calm
"无论遇到什么当你
就像预定专属速递
立刻飞到你视线里就算世界把我隔离
也会感受你的呼吸
我会用尽全力奋不顾身找到你我无论你在何地
也不管你在哪里
不管遇到任何难题
我不许他们烦你
继续行使权力
为你遮风挡雨
所有任何问题都让我来处理永远都会牵着你的手
永远都会在乎你感受
永远都会陪在你左右
你是我的唯一也是我的所有
永远都会牵着你不松开手
陪在你身边就像你的皮卡丘如果谁把你给冒犯
我会像你炮弹
让麻烦都靠边 要做你的靠垫
钱包里永远都会放着我们照片
就像有七颗龙珠
随时可以把我召唤好像看安徒生的童话和你
直到永久 吻你额头 拉着你手
往前跑一直到世界尽头
不管有任何问题记得要打我电话
宝贝对你的承诺永远不会变卦
不管行驶多少公里
不管你我多远距离
我会用尽全力奋不顾身找到你我无论你在何地
也不管你在哪里
不管遇到任何难题
我不许他们烦你
继续行使权力
为你遮风挡雨
所有任何问题都让我来处理永远都会牵着你的手
永远都会在乎你感受
永远都会陪在你左右
继续行使权力
为你遮风挡雨
所有任何问题都让我来处理永远都会牵着你的手
永远都会在乎你感受
永远都会陪在你左右",485,0.0,0.0,0.0,0.0,0.932,0.185,0.695,144.36,-10.311,0.933,0.908,0.071,0.111,calm
